citation_id,source_paragraph,retrieved_paper,retrieved_chunk,retrieved_contexts,relevant,citation_text,reasoning
109,predictions to the total test data. Models with high accuracy can predict new data correctly. Precision = TP TP + FP (5) Precision (5) is the ability to identify relevant data. High precision and accuracy can represent a better model. Recall = TP TP + FN (6) Recall (6) is the ability to find all relevant cases in a dataset. Recall can be explained by the success of the model in retrieving information. F1 − Score = 2 × Precision × Recall Precision + Recall (7) F1-Score (7) is an evaluation metric to determine the perfor- mance of the model accuracy against the dataset. F1-score is a calculation that involves a combination of precision and recall values. E. GENETIC ALGORITHM,Multi-class Oil Palm Trees Condition Detection from UAV Images using Faster R-CNN with EfficientNetV2,Precision detects the truly correct prediction out of all predictions. Recall detects the truly correct prediction out of all actual classes. F1 scores are harmonic mean between these two that measure overall model performance.,"["". We applied various machine learning models, accurate predictions, as machine learning models learn from including Random Forest and XGBoost, to improve the the input data, following the principle of 'garbage-ingarbage-out' [29]. Once they complete the preprocessing steps, the data will be ready for the machine learning model. TABLE II. RESULTS TABLE OF THE FOUR KEY METRICS Metrics ID Description Value D"", "". Note that the weighted average is used to over a significant number of hyperparameters to verify the compute the average score of precision, recall, F1, and robustnessofDroneLog. prediction confidence. We investigate the confusion matrix, learnedrepresentation,andtheinterpretabilityofthemodel’s C. IMPLEMENTATIONDETAILS prediction to increase understanding of the model"", "". In stage 1, theperformanceevaluationanalysisonsystemperformance has the form of average system performance (mAP, recall, andF1score)ontheobjectivefunctionaswellasthelowest lossvalue.Then,identifymultiplehyperparametercandidates thatperformwellonobjectivefunctionswithlowlossvalues and good system performance. Furthermore, stage 2 data processing in the Search-Space model has better system performanceandthelowestloss"", "". These metrics can be calculated by (1) – (3). This study's calculation of True Positive, False Positive, and False Negative differs from other classifications or detections [20]-[23]. These are chosen and calculated following previous studies [1]. Precision detects the truly correct prediction out of all predictions. Recall detects the truly correct prediction out of all actual classes. F1 scores are harmonic mean between these two that measure overall model performance"", "". The research aims to provide practitioners with how modern technology evolved. Machine learning-based tools and workflow allowing efficient machine learning approaches have been adopted throughout science, development and deployment. They highlighted the technology, and industry, allowing a more evidence-based importance of sharing and reusing machine learning decision-making on different aspects of life [1]. Examples models""]",True,"Precision and recall are defined as the ability to identify relevant data and to find all relevant cases, while the F1 score serves as a harmonic mean of these two metrics to evaluate overall model performance.","This reference directly discusses the definitions of precision, recall, and F1 score, which are explicitly mentioned in the source paragraph and are central to the evaluation of model performance."
110,"highly relevant to various incident cases, as shown in Fig 3. Not only is it highly relevant, but it is also highly prioritised evidence in diverse investigation cases. 2) Flight log messages cover events from the drone’s sensors, features, and components, making it one piece of evidence to perform analysis related to different drone software and hardware components. Therefore, analysing the log messages means analysing the whole device for various possible incident scenarios. 3) Flight log messages contain contextual information about the occurring event as a description that involves multiple parts of the drone simultaneously. For example, a certain circumstance fails a feature or an operation, as shown in message group number 4 in Table 1. TABLE 1. Groups of",Forensic Investigation of Drone Malfunctions with Transformer,"analysis of drone logs can also provide evidence that can be used in legal proceedings. This evidence can be particularly valuable in cases where there are disputes over liability, caused by sensor failure, a broken motor, or CPU failure.","[""robust predictions, enabling drone operators to detect and Furthermore, Jain et al. [10] proposed a framework for diagnose malfunctions quickly and take corrective actions. sensor data identification and verification. An analysis of a Thestructureofthispaperisasfollows.SectionIIpresents drone’sarchitectureandaforensicmodelwithgenericfeatures previous research relating to the drone log analysis and drone are proposed here in order to enhance the digital investigation forensics"", "". DigitalObjectIdentifier10.1109/ACCESS.2024.3396926 Severity-Oriented Multiclass Drone Flight Logs Anomaly Detection SWARDIANTARASILALAHI 1,(GraduateStudentMember,IEEE), TOHARIAHMAD 1,(Member,IEEE),HUDANSTUDIAWAN 1,(Member,IEEE), EIRINIANTHI 2,ANDLOWRIWILLIAMS 2 1DepartmentofInformatics,InstitutTeknologiSepuluhNopember,Surabaya60111,Indonesia 2SchoolofComputerScienceandInformatics,CardiffUniversity,CF244AGCardiff,U.K"", "". There is yet to come incident scenarios to perform case studies to verify the a publicly available dataset of log messages from other performanceoftheproposedmethod,andmakingitpublicly dronemanufacturers.Severalpubliclyavailabledatasetsare available. 64264 VOLUME12,2024"", "". Most drone incidents are caused analysis of drone logs can also provide evidence that can be by bird attacks, collide with other drones, and malfunctioning used in legal proceedings. This evidence can be particularly systems.Sometimesthedronemayhaveamalfunctioningsystem valuable in cases where there are disputes over liability, such caused by sensor failure, a broken motor, or CPU failure. This cancauseanaccident.Therefore,aforensicinvestigationsupports as in cases of property damage or personal injury"", "". The main ananomaly,aninvestigatorcanadjusttheanalysisobjectives contributionsofthispaperaresummarisedasfollows: targeting a certain level only, depending on the needs and cases. 1) Propose Drone Log Severity (DroLoVe), a severityAs shown in Fig. 1, the drone experiences several events oriented multiclass anomaly detection approach on during a flight. When analysing the flight logs from a droneflightlogdata""]",True,"The analysis of drone logs can provide valuable evidence for legal proceedings, particularly in cases of liability disputes due to malfunctions such as sensor failure or broken components (Jain et al.).","This reference explicitly discusses the role of drone log analysis in providing evidence for legal proceedings, which directly supports the claims made in the source paragraph about the relevance and importance of flight log messages in various incident cases."
111,"To do so, several artefacts such as flight logs, images, videos, firmware logs, and controller applications can be analysed, as illustrated in Fig 1. For instance, GPS records can be utilised to reconstruct and analyse the path taken by the drone during a flight . The deviation between the empirical flight and reconstructed paths can happen if the drone encounters a GPS spoofing . Among the published drone forensics studies, popular works include case studies, evidence analysis, tools develop- ment, and forensic framework development . The widely investigated source of evidence is sensor data, such as GPS , which provides a concise diagnosis of a flight to the investigator when performing anomaly detection . In fact, a flight log not",Forensic Investigation of Drone Malfunctions with Transformer,Jain et al. proposed a framework for sensor data identification and verification.,"[""robust predictions, enabling drone operators to detect and Furthermore, Jain et al. [10] proposed a framework for diagnose malfunctions quickly and take corrective actions. sensor data identification and verification. An analysis of a Thestructureofthispaperisasfollows.SectionIIpresents drone’sarchitectureandaforensicmodelwithgenericfeatures previous research relating to the drone log analysis and drone are proposed here in order to enhance the digital investigation forensics"", "". theexperimentalresults,theTransformerobtainsthehighestF1 In the context of classifying drone malfunctions, the Transscore value of 93.04%. former model can be trained on a dataset of labeled drone Index Terms—drone forensics, forensic investigation, malfunctelemetry data to learn patterns and relationships between the tions, infrastructure, Transformer, Informer, FEDformer drone’s behavior and the root cause of a malfunction. The dataset can include features such as altitude, velocity, battery I"", "". system(UAS)forensics:Dataextraction&analysis,’’ForensicSci.Int., [28] S.ViswanathanandZ.Baig,‘‘Digitalforensicsfordrones:Astudyoftools Digit.Invest.,vol.41,Jun.2022,Art.no.301379. andtechniques,’’inApplicationsandTechniquesinInformationSecurity, [6] E. Mantas and C. Patsakis, ‘‘GRYPHON: Drone forensics in dataflash L.BatinaandG.Li,Eds.Singapore:Springer,2020,pp.29–41. andtelemetrylogs,’’inAdvancesinInformationandComputerSecurity, [29] M. Debinski, F. Breitinger, and P. Mohan, ‘‘Timeline2GUI: N"", "". with limitations and threats to validity. As drone forensics Furtherfuturestudiesmayincludeexploringthepossibility is an emerging topic, there are very limited public datasets of doing high-level oversampling to introduce the models available. The log messages used in this study are mainly with more log message patterns, producing a dataset with acquired from DJI-made devices"", "". Section III explains the proposed method, applying process. Also, Barton et al. [11] conducted the research to the Transformer technique to forensics of drone malfunctions. reconstruct the actions taken by these drones, identify their InSectionIV,thediscussionofperformancemethod,followed owners or operators, and extract data from associated mobile by conclusions and future works in Section V. devices. In other research in drone forensics, this paper also analyze II""]",True,Jain et al. proposed a framework for sensor data identification and verification to enhance digital investigations in drone forensics.,"This reference directly supports the source's claim about the analysis of flight logs and sensor data for forensic purposes, specifically mentioning the framework for sensor data which aligns well with the discussion of GPS records and drone flight analysis."
112,"and forensic framework development . The widely investigated source of evidence is sensor data, such as GPS , which provides a concise diagnosis of a flight to the investigator when performing anomaly detection . In fact, a flight log not only contains sensor data and component status, as illustrated in Fig 2, but also human- readable messages describing the occurring events during the operation of a drone. This file stores all information during a flight, such as flight timestamps, flight parameters, sensor data, components’ status, and flight mode. The last three columns contain human-readable messages: APP.message, APP.tip, and APP.warning, which is the source of the evidence used in this paper. Sample messages can be seen in Table 1. From the",Forensic Investigation of Drone Malfunctions with Transformer,"an analysis of drone logs can also provide evidence that can be used in legal proceedings. This evidence can be particularly valuable in cases where there are disputes over liability, caused by sensor failure, a broken motor, or CPU failure.","[""robust predictions, enabling drone operators to detect and Furthermore, Jain et al. [10] proposed a framework for diagnose malfunctions quickly and take corrective actions. sensor data identification and verification. An analysis of a Thestructureofthispaperisasfollows.SectionIIpresents drone’sarchitectureandaforensicmodelwithgenericfeatures previous research relating to the drone log analysis and drone are proposed here in order to enhance the digital investigation forensics"", "". DigitalObjectIdentifier10.1109/ACCESS.2024.3396926 Severity-Oriented Multiclass Drone Flight Logs Anomaly Detection SWARDIANTARASILALAHI 1,(GraduateStudentMember,IEEE), TOHARIAHMAD 1,(Member,IEEE),HUDANSTUDIAWAN 1,(Member,IEEE), EIRINIANTHI 2,ANDLOWRIWILLIAMS 2 1DepartmentofInformatics,InstitutTeknologiSepuluhNopember,Surabaya60111,Indonesia 2SchoolofComputerScienceandInformatics,CardiffUniversity,CF244AGCardiff,U.K"", "". Most drone incidents are caused analysis of drone logs can also provide evidence that can be by bird attacks, collide with other drones, and malfunctioning used in legal proceedings. This evidence can be particularly systems.Sometimesthedronemayhaveamalfunctioningsystem valuable in cases where there are disputes over liability, such caused by sensor failure, a broken motor, or CPU failure. This cancauseanaccident.Therefore,aforensicinvestigationsupports as in cases of property damage or personal injury"", "". theexperimentalresults,theTransformerobtainsthehighestF1 In the context of classifying drone malfunctions, the Transscore value of 93.04%. former model can be trained on a dataset of labeled drone Index Terms—drone forensics, forensic investigation, malfunctelemetry data to learn patterns and relationships between the tions, infrastructure, Transformer, Informer, FEDformer drone’s behavior and the root cause of a malfunction. The dataset can include features such as altitude, velocity, battery I"", "". The main ananomaly,aninvestigatorcanadjusttheanalysisobjectives contributionsofthispaperaresummarisedasfollows: targeting a certain level only, depending on the needs and cases. 1) Propose Drone Log Severity (DroLoVe), a severityAs shown in Fig. 1, the drone experiences several events oriented multiclass anomaly detection approach on during a flight. When analysing the flight logs from a droneflightlogdata""]",True,"An analysis of drone logs can provide evidence valuable in legal proceedings regarding disputes over liability due to sensor failures or malfunctions (Jain et al., 2024).","The selected reference discusses the role of drone logs in forensic investigations, highlighting how they can provide evidence for legal proceedings, which directly supports the claims made in the source paragraph about the significance of drone flight logs."
113,"LLMs to detect anomalous log entries in a point-based approach . However, existing studies only detect whether an event or subsequent event is an anomaly. In a forensic setting, analysing a large number of log entries resulting from binary anomaly detection is considered inefficient and labour-intensive as the detection is performed on the acquired evidence at one time . Therefore, too many detected anomalies need to be detailed into a more fine- grained detection to help the investigator better prioritise the analysis objective. As a result, this study extends the binary anomaly detection to multi-class anomaly detection, as exemplified by another domain application such as plane flight data , image data , and internet of vehicle . As a consequence,",Severity-Oriented Multiclass Drone Flight Logs Anomaly Detection,multiclass anomaly detection can provide more detailed and a domain-specific decoding procedure is also proposed to contextual detection results to assist in an investigation and infer the prediction result.,"["". Section VI discloses the challenges, limitations, and threats to the validity of the study. The conclusion and future works are elaboratedinSectionVII. II. RELATEDWORK This section discusses closely relevant prior studies on log-based anomaly detection and different approaches to FIGURE3. A2DvisualisationofthedatasetusingBERT[16]and handleclassimbalanceproblems. t-SNE[17].Itshowsthatthesamplesarenotlinearlyseparated;samples belongtodifferentclassesareclosetooneanother. A"", "". The proposed representation of the label improves the prediction confidence score on variousencodertypeswith8.6%and1.8%fromfocalandcross-entropyscenariosonaverage,respectively. INDEX TERMS Anomaly detection, digital forensics, drone forensics, multitask learning, transformer encoder,informationsecurity. I"", ""S.Silalahietal.:Severity-OrientedMulticlassDroneFlightLogsAnomalyDetection the integrity of the log is guaranteed, log data is one of the artefacts with the highest priority for investigating various types of incidents, such as collision, crash landing, cyberattack,payloaddeliveryissue,andweather-relatedincidents [2].Itisexemplifiedbytheresearcheffortthathasbeenmade by the community on log-based anomaly detection using various approaches, including machine learning- [3], [4],"", "". multiclassanomalydetectioncanprovidemoredetailedand A domain-specific decoding procedure is also proposed to contextual detection results to assist in an investigation and infer the prediction result. In-depth analyses are performed analysis [13], [14], [15]. Considering the severity levels of to evaluate the proposed framework thoroughly"", ""S.Silalahietal.:Severity-OrientedMulticlassDroneFlightLogsAnomalyDetection TABLE1. Summaryofrelatedworksinlog-basedanomalydetection. to perform anomaly detection [9]. In a point setting, the and relationship between the occurrences of the log events. detection is performed against individual log records. The For instance, an LSTM [22] and GRU [9] model is used modeldependssolelyonthefeaturesfromasinglelogentry. to capture the contextual features of the log sequence""]",True,The proposed multiclass anomaly detection framework offers more detailed insights and a domain-specific decoding procedure to assist investigations (Silahi et al.).,"The retrieved reference discusses the benefits of multiclass anomaly detection, which directly supports the claim in the source paragraph about extending binary anomaly detection to improve analysis in forensic settings."
114,"Existing anomaly detection modelling techniques can be conducted either in a point, contextual, or collective setting. Point anomaly detection characterises each log entry, whether an event is an abnormality or a normal event. For instance, if a user types the wrong password when trying to gain access to an operating system prompt, the generated log message can be considered as an anomaly , , . As for contextual anomaly, the detection involves analysing some contextually related attributes to determine whether a log entry is an anomaly. As an example, the flight path taken by a drone during a flight is recorded in longitude and latitude coordinates. These data can be used to detect an anomaly by finding a peculiar value",Severity-Oriented Multiclass Drone Flight Logs Anomaly Detection,"In a point setting, the detection is performed against individual log records. The model depends solely on the features from a single log entry.","["". Section VI discloses the challenges, limitations, and threats to the validity of the study. The conclusion and future works are elaboratedinSectionVII. II. RELATEDWORK This section discusses closely relevant prior studies on log-based anomaly detection and different approaches to FIGURE3. A2DvisualisationofthedatasetusingBERT[16]and handleclassimbalanceproblems. t-SNE[17].Itshowsthatthesamplesarenotlinearlyseparated;samples belongtodifferentclassesareclosetooneanother. A"", ""S.Silalahietal.:Severity-OrientedMulticlassDroneFlightLogsAnomalyDetection TABLE1. Summaryofrelatedworksinlog-basedanomalydetection. to perform anomaly detection [9]. In a point setting, the and relationship between the occurrences of the log events. detection is performed against individual log records. The For instance, an LSTM [22] and GRU [9] model is used modeldependssolelyonthefeaturesfromasinglelogentry. to capture the contextual features of the log sequence"", "". van der Maaten and G. Hinton, ‘‘Visualizing data using t-SNE,’’ ‘‘Insider threat detection model using anomaly-based isolation forest J.Mach.Learn.Res.,vol.9,pp.2579–2605,Nov.2008. algorithm,’’IEEEAccess,vol.11,pp.118170–118185,2023. [18] S. Silalahi, T. Ahmad, and H. Studiawan, ‘‘Drone flight log anomaly [39] P.Chand,M.Moh,andT.-S.Moh,‘‘Anapproachtoimprovinganomaly severityclassificationviasentenceembedding,’’inProc.Int.Conf.Artif. detectionusingmultipledetectors,’’inProc.16thInt.Conf.UbiquitousInf"", ""S.Silalahietal.:Severity-OrientedMulticlassDroneFlightLogsAnomalyDetection the integrity of the log is guaranteed, log data is one of the artefacts with the highest priority for investigating various types of incidents, such as collision, crash landing, cyberattack,payloaddeliveryissue,andweather-relatedincidents [2].Itisexemplifiedbytheresearcheffortthathasbeenmade by the community on log-based anomaly detection using various approaches, including machine learning- [3], [4],"", "". DigitalObjectIdentifier10.1109/ACCESS.2024.3396926 Severity-Oriented Multiclass Drone Flight Logs Anomaly Detection SWARDIANTARASILALAHI 1,(GraduateStudentMember,IEEE), TOHARIAHMAD 1,(Member,IEEE),HUDANSTUDIAWAN 1,(Member,IEEE), EIRINIANTHI 2,ANDLOWRIWILLIAMS 2 1DepartmentofInformatics,InstitutTeknologiSepuluhNopember,Surabaya60111,Indonesia 2SchoolofComputerScienceandInformatics,CardiffUniversity,CF244AGCardiff,U.K""]",True,"In point anomaly detection, the model relies entirely on the features derived from individual log entries (Silalahi et al., 2023).","The retrieved reference explicitly discusses point anomaly detection and the reliance on individual log entry features, which directly supports the source paragraph's claim about point anomaly detection techniques."
115,"a log entry is an anomaly. As an example, the flight path taken by a drone during a flight is recorded in longitude and latitude coordinates. These data can be used to detect an anomaly by finding a peculiar value within the log records by contrasting the normal values to abnormal values using a certain threshold . Unique to the previous two approaches, collective anomaly establishes anomaly criteria based on a set of instances associated with each other, distinct from the overall data. Statistical anomaly detection is one of the common cases for this type of anomaly detection. Another case scenario in log-based anomaly detection is a sequence-based approach, where an abnormality is determined by analysing a group of events",Severity-Oriented Multiclass Drone Flight Logs Anomaly Detection,"the integrity of the log is guaranteed, log data is one of the artefacts with the highest priority for investigating various types of incidents, such as collision, crash landing, cyberattack, payload delivery issue, and weather-related incidents.","["". The main ananomaly,aninvestigatorcanadjusttheanalysisobjectives contributionsofthispaperaresummarisedasfollows: targeting a certain level only, depending on the needs and cases. 1) Propose Drone Log Severity (DroLoVe), a severityAs shown in Fig. 1, the drone experiences several events oriented multiclass anomaly detection approach on during a flight. When analysing the flight logs from a droneflightlogdata"", "". DigitalObjectIdentifier10.1109/ACCESS.2024.3396926 Severity-Oriented Multiclass Drone Flight Logs Anomaly Detection SWARDIANTARASILALAHI 1,(GraduateStudentMember,IEEE), TOHARIAHMAD 1,(Member,IEEE),HUDANSTUDIAWAN 1,(Member,IEEE), EIRINIANTHI 2,ANDLOWRIWILLIAMS 2 1DepartmentofInformatics,InstitutTeknologiSepuluhNopember,Surabaya60111,Indonesia 2SchoolofComputerScienceandInformatics,CardiffUniversity,CF244AGCardiff,U.K"", ""S.Silalahietal.:Severity-OrientedMulticlassDroneFlightLogsAnomalyDetection the integrity of the log is guaranteed, log data is one of the artefacts with the highest priority for investigating various types of incidents, such as collision, crash landing, cyberattack,payloaddeliveryissue,andweather-relatedincidents [2].Itisexemplifiedbytheresearcheffortthathasbeenmade by the community on log-based anomaly detection using various approaches, including machine learning- [3], [4],"", ""robust predictions, enabling drone operators to detect and Furthermore, Jain et al. [10] proposed a framework for diagnose malfunctions quickly and take corrective actions. sensor data identification and verification. An analysis of a Thestructureofthispaperisasfollows.SectionIIpresents drone’sarchitectureandaforensicmodelwithgenericfeatures previous research relating to the drone log analysis and drone are proposed here in order to enhance the digital investigation forensics"", "". CONCLUSIONANDFUTUREWORK ofFP(1),FN(1),andFN(2). In this paper, we demonstrate how to train a log-based Other than analysing the misclassified samples, we also anomaly detection model that can prioritise the prediction analyse the learned representation of the dataset by each of of higher severity anomalies on drone flight logs while the best-performing models. The filtered dataset is used to increasing the prediction confidence score at the same investigatethelearnedrepresentationplottedinto2Dgraphs, time""]",True,"Log data is crucial for investigating various incidents, including collision and crash landing, highlighting the importance of anomaly detection in drone flight logs (Silahi et al., 2024).","The selected reference discusses the importance of log data in investigating incidents related to drones, directly supporting the claim about log entries being used to detect anomalies."
116,"severity level can provide better detection results for the investigator to pinpoint the event of interest. Interpretability makes training and testing more transparent, the model trustworthy, and human-friendly. 2) We propose DroneSBERT,1 a domain-specific embed- ding to extract semantic features that are well-aligned to the human perception of the log message samples. Supervised contrastive learning is employed to learn distinct representations for each anomaly severity level. 3) We explore two target label representations to augment a multitask learning paradigm for training multiclass classification models. Aligning to the dataset character- istics where the log messages from different anomaly severity levels share common words and phrases, multitask learning can help the model make use of the shared low-level features in the log",Severity-Oriented Multiclass Drone Flight Logs Anomaly Detection,"Extending binary to a multiclass setting is impractical for the investigator, as the model can learn from the overlapped features shared by the samples from different severity levels.","["". Thus, analysing the detection works. result in a binary setting is impractical for the investigator. This paper proposes a transformer encoder-based logMoreover, out of all detected peculiarities, there might be based anomaly detection optimised using multitask label severalnegligibleoneswithlesssevereimpactsonthesystem representation to help the model learn from the overlapped orlesslikelytoberelatedtoanincident.Extendingbinaryto featuressharedbythesamplesfromdifferentseveritylevels"", "". of anomalous samples is significantly less than the normal Topreventparsingerrorsfrombeingpropagatedtothenext ones. Employing a supervised-based technique is prone to detection phase, utilising a contextual embedding, such as bias,asthemodeltendstolearnfromthemajoritysamples. BERT, to extract the semantic features of logs data without To overcome CIP, several studies proposed data-level and performingparsingcanbeasolution[21].Therefore,allthe algorithm-level solutions [30]"", "". Section VI discloses the challenges, limitations, and threats to the validity of the study. The conclusion and future works are elaboratedinSectionVII. II. RELATEDWORK This section discusses closely relevant prior studies on log-based anomaly detection and different approaches to FIGURE3. A2DvisualisationofthedatasetusingBERT[16]and handleclassimbalanceproblems. t-SNE[17].Itshowsthatthesamplesarenotlinearlyseparated;samples belongtodifferentclassesareclosetooneanother. A"", "". The proposed representation of the label improves the prediction confidence score on variousencodertypeswith8.6%and1.8%fromfocalandcross-entropyscenariosonaverage,respectively. INDEX TERMS Anomaly detection, digital forensics, drone forensics, multitask learning, transformer encoder,informationsecurity. I"", "". Even though all scenarios result in a well- approach is better than the previous work baselines while separated representation, none of the scenarios reflects the beinginferiortoourbaselinescenariobasedontheaccuracy ordinalnatureofthelabel.OnewouldexpecttheHighclassto and F1 scores. From the anomaly detection perspective, befarfromtheLowclass,representingthedistancebetween the proposed method achieves higher prediction confidence theseverityoftheanomalies""]",True,"Extending binary to a multiclass setting is impractical for the investigator, as the model can learn from the overlapped features shared by the samples from different severity levels (Severity-Oriented Multiclass Drone Flight Logs Anomaly Detection).","The retrieved reference discusses the impracticality of binary settings for anomaly detection and emphasizes the importance of learning from shared features across different severity levels, which aligns directly with the claims made in the source paragraph."
117,"detection on the test data, which is then analysed further. In this paper, M = (cid:2)m1, m2, . . . , m|M| (cid:3) is defined as the collection of log messages in the dataset. Given a log record m = [w1, w2, . . . , wn] containing n number of words as input, with m ∈ M, BERTbase is used to tokenize and obtain the input vector representation. In the implementation, computation is undertaken using matrix multiplication. Thus, a term maximum sequence length, m, is introduced to pack the input messages that vary in length into a matrix with a consistent size throughout all the samples in the dataset. Therefore, for each single input message, the input matrix becomes",Severity-Oriented Multiclass Drone Flight Logs Anomaly Detection,"log-based anomaly detection can be performed using either point, collective, or contextual approaches.","["". messages [9]. Thus, analysing a particular system log may needdifferenttechniquesfromonetypetoanother. Generally,log-basedanomalydetectioncanbeperformed ones. The challenge is that even though the severity level using either point, collective, or contextual approaches. is different, the samples share a common word or even In the log-based anomaly detection literature, most of the phrase, as depicted in Fig. 2"", "". Section VI discloses the challenges, limitations, and threats to the validity of the study. The conclusion and future works are elaboratedinSectionVII. II. RELATEDWORK This section discusses closely relevant prior studies on log-based anomaly detection and different approaches to FIGURE3. A2DvisualisationofthedatasetusingBERT[16]and handleclassimbalanceproblems. t-SNE[17].Itshowsthatthesamplesarenotlinearlyseparated;samples belongtodifferentclassesareclosetooneanother. A"", "". oflogparsinginloganalysisandanomalydetectionhasbeen critical to perform both online and offline detection [27]. B. CLASSIMBALANCEPROBLEM(CIP)INLOG-BASED Performing log parsing aims to extract the core features of ANOMALYDETECTION logs and reduce the noise. However, employing parsing can Itisassuredthatinlog-basedanomalydetection,thenumber remove valuable information within the log messages [25]"", "". For Log-based anomaly detection has been applied widely instance,generatingmoresamplesofminorityclassesusing to various systems, such as operating systems [9], [10], the Synthetic Minority Oversampling Technique (SMOTE) parallel file systems [26], drones [11], [18], [20], internet canimprovethedetectionperformanceofadeepQnetwork of things [28], and industrial control systems [29]. Among (DQN)-based [33] and deep neural network (DNN)-based these studies, a sequence-based approach is the common [34] models"", "". of anomalous samples is significantly less than the normal Topreventparsingerrorsfrombeingpropagatedtothenext ones. Employing a supervised-based technique is prone to detection phase, utilising a contextual embedding, such as bias,asthemodeltendstolearnfromthemajoritysamples. BERT, to extract the semantic features of logs data without To overcome CIP, several studies proposed data-level and performingparsingcanbeasolution[21].Therefore,allthe algorithm-level solutions [30]""]",True,"Log-based anomaly detection can be performed using either point, collective, or contextual approaches (Severity-Oriented Multiclass Drone Flight Logs Anomaly Detection).","The retrieved reference discusses different approaches to log-based anomaly detection, which directly relates to the method of utilizing BERT for tokenizing log messages as mentioned in the source paragraph."
118,"final unnormalized logits vector using the following equation: α = zW⊤ + b, ∈ R|C| (3) where W ∈ R|C|×768, and b ∈ R|C| are the typical trainable weight and bias parameters in a linear layer. Knowing that the number of classes is more than two, the task belongs to multiclass classification. Typically, the target label is represented in a one-hot encoded vector, as depicted in Fig. 8a. Therefore, the training objective is to minimise the cross-entropy loss, which is computed using the following equation: LCE(y, ˆy) = − |C| yi · log(ˆyi) i=1 ˆy = softmax(α) (4) (5) where y and ˆy are the truth and the predicted label probability distribution respectively. The normalized logits in Eq. 5 is",Severity-Oriented Multiclass Drone Flight Logs Anomaly Detection,"cross-entropy loss as defined in Eq 1 where weighting the The next step after performing pooling is to feed the persamplelossiswrittenasthefollowingEq4: ¯ vectorhtothelinearlayer,yieldingtheunnormalisedlogits z ∈ R|C|, where |C| denotes the number of target class in LCE∗ =− X |C| α ·y ·log(yˆ ) (4) thedataset.Duringthetrainingphase,thesevectorsareused i i i to compute the loss and update the parameter of the model i=1 afterpassingthroughanormalisationfunction.","["". cross-entropy loss as defined in Eq 1 where weighting the The next step after performing pooling is to feed the persamplelossiswrittenasthefollowingEq4: ¯ vectorhtothelinearlayer,yieldingtheunnormalisedlogits z ∈ R|C|, where |C| denotes the number of target class in LCE∗ =− X |C| α ·y ·log(yˆ ) (4) thedataset.Duringthetrainingphase,thesevectorsareused i i i to compute the loss and update the parameter of the model i=1 afterpassingthroughanormalisationfunction.Forthetypical where α denotes the weight for"", "". Another i one-hot encoding representation of the label, the standard way of performing weighting to loss function is to penalise cross-entropy is used to compute the loss, as defined in the the prediction with a low confidence score, called Focal followingequation: loss [42]. This is achieved by transforming the ratio of the loss value between high-confidence and low-confidence |C| LCE =− X y ·log(yˆ ) (1) prediction probabilities"", "". This result highlights the advantage of decreasing values of training loss (t-lss) and validation Indo-BiEnt in providing more consistent and balanced loss (v-lss), indicating better generalization and reduced classificationacrossallinferencecategories. overfittingasthetrainingdatavolumeincreases"", "". MACHINE LEARNING PARAMETERS Evaluatioin metrics ML models Parameters Models MSE RMSE MAE max_depth: 10, min_samples_split: 2, RF SARIMAX 639714.51 799.82 650.35 n_estimator: 50 RF 1384875.01 1176.80 958.96 learning_rate: 0.05, max_depth: 3, XGBoost XGBoost 1389609.34 1178.81 961.11 n_estimators: 100 GBM 1406810.24 1186.09 971.82 learning_rate: 0.2, max_depth: 3, n_estimators: LightGBM LSTM 16816.55 129.67 103.94 100 Authorized licensed use limited to: Institut Teknologi Sepuluh Nopember"", "". In contrast, the The combination of CNN and LSTM or BiLSTM can neurons in the output layer utilize the Sigmoid activation improve performance in making predictions and processing functionforbinary-classclassificationandtheSoftmaxactihigh-dimensionaldata[49].Thisissupportedbyaconvoluvationfunctionformulti-classclassification.Utilizingmultition layer as feature extraction and a hidden layer that can plelayersinaneuralnetworkisadvantageousforgeneralizarememberinformationdataandoptimizevaluabledata[44]""]",True,"The cross-entropy loss, which is calculated using the unnormalized logits, is given by LCE∗ =− ∑ |C| α · y · log(ŷ) (4), where α denotes the logits vector and |C| is the number of target classes (Severity-Oriented Multiclass Drone Flight Logs Anomaly Detection).",This reference provides a direct equation for cross-entropy loss that aligns with the method described in the source paragraph regarding the computation of loss in a multiclass classification setting.
